"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","CTX_RH_ROSTRALANTERIORCINGULATE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-rostralanteriorcingulate","-4","-4","N","","4","-4","-4","-4","av1451 uptake - subregion","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_ROSTRALANTERIORCINGULATE_SIZE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-rostralanteriorcingulate ROI size in mm^3","-4","-4","N","","0","-4","-4","-4","mm^3","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_SUPERIORFRONTAL","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-superiorfrontal","-4","-4","N","","4","-4","-4","-4","av1451 uptake - subregion","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_SUPERIORFRONTAL_SIZE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-superiorfrontal ROI size in mm^3","-4","-4","N","","0","-4","-4","-4","mm^3","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_SUPERIORPARIETAL","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-superiorparietal","-4","-4","N","","4","-4","-4","-4","av1451 uptake - subregion","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_SUPERIORPARIETAL_SIZE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-superiorparietal ROI size in mm^3","-4","-4","N","","0","-4","-4","-4","mm^3","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_SUPERIORTEMPORAL","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-superiortemporal","-4","-4","N","","4","-4","-4","-4","av1451 uptake - subregion","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_SUPERIORTEMPORAL_SIZE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-superiortemporal ROI size in mm^3","-4","-4","N","","0","-4","-4","-4","mm^3","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_SUPRAMARGINAL","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-supramarginal","-4","-4","N","","4","-4","-4","-4","av1451 uptake - subregion","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_SUPRAMARGINAL_SIZE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-supramarginal ROI size in mm^3","-4","-4","N","","0","-4","-4","-4","mm^3","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_TEMPORALPOLE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-temporalpole","-4","-4","N","","4","-4","-4","-4","av1451 uptake - subregion","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_TEMPORALPOLE_SIZE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-temporalpole ROI size in mm^3","-4","-4","N","","0","-4","-4","-4","mm^3","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_TRANSVERSETEMPORAL","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-transversetemporal","-4","-4","N","","4","-4","-4","-4","av1451 uptake - subregion","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","CTX_RH_TRANSVERSETEMPORAL_SIZE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","ctx-rh-transversetemporal ROI size in mm^3","-4","-4","N","","0","-4","-4","-4","mm^3","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","OTHER","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","Other regions","-4","-4","N","","4","-4","-4","-4","av1451 uptake - subregion","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
"","OTHER_SIZE","UCBERKELEYAV1451_PVC","UC Berkeley - AV1451 analysis","-4","Other regions size in mm^3","-4","-4","N","","0","-4","-4","-4","mm^3","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2016-10-19 16:42:11.0"
